,woning,café / bar / restaurant,winkel,overig bedrijf,hogeschool / universiteit,dagverblijf,kantoor,(detail)handel / winkel,garage,beroepsonderwijs  (LBO / MBO),woning + winkel,opslag / distributie,atelier / werkruimte met woning,recreatie / sportcentrum,woning + café/bar/restaurant,praktijkruimte,missing,atelier / werkruimte,parkeergarage geëxploiteerd voor kortparkeren,bijzondere woonfunctie,overig cultureel,crèche / peuterspeelzaal,cafetaria / snackbar,kantoor in bedrijfsverzamelgebouw,kerk,horeca,cultuur,overig medisch,hotel / motel,dienstverlening openbaar nut,bedrijf,basisschool,praktijkruimte (tandarts / fysiotherapeut),geldautomaat / pinautomaat,sport / recreatie,wijk- / buurtcentrum,trafo,woning + kantoor,verpleegtehuis,benzinestation,woning + bedrijf (overig),showroom / werkplaats / garage,speeltuin,kantoor (hoofdcode),verblijf voor verstandelijk gehandicapten,onderwijs,algemeen voortgezet onderwijs  (MAVO / HAVO /,productie (fabriek),woning + showroom/ werkplaats/ garage,bar / dancing,gemaal,museum,medisch dagverblijf,medisch,ziekenhuis,woning + (detail)handel / winkel,begraafplaats,parkeerplaats in parkeergarage,busstation,woning + opslag/ distributie,woning + praktijkruimte,speciaal onderwijs,moskee,clubhuis,volkstuin,overig energie en water,groothandel,politiebureau,kiosk,agrarisch object,woning + agrarisch object,gezinsvervangend tehuis,overig sport en recreatie,woning + cafetaria/snackbar,toonzaal,woning + agrarische niet-woning (overig),crematorium,collectieve parkeerplaats bij woningen,overig horeca,verzorgings- / bejaardentehuis (complex),NS-station,brandweerkazerne,telefooncentrale,klooster,overig (detail)handel,overig gemeenschapsgebouw,stroomdistributiestation,woning + bedrijf,zwembad,sporthal / sportzaal / gymnastieklokaal,woning + productie (fabriek),gevangenis,bibliotheek,laboratorium,woning + bar/dancing,schouwburg / concertgebouw,bioscoop,woning + horeca (overig),transport,camping,woning + (detail)handel overig,woning + horeca,tuinbouwbedrijf (incl bloembollenteelt),woning + kantoor (hoofdcode),woning + toonzaal,woning + stoeterij / manege / paardenfokkerij,woning + tuinbouwbedrijf (incl bloembollentee,bordeel / relaxruimte,kinderboerderij,psychiatrisch ziekenhuis,tennisbaan,overig eredienst,expositiehal / evenementenhal,tbv landsverdediging,tuincentrum,(poli)kliniek,overige bijzondere woonfuncties,kleedgebouw / toiletten,stoeterij / manege / paardenfokkerij,bedrijfsboot,gasdistributiestation,woning + kantoor in bedrijfsverzamelgebouw,overig transport,gemeentewerken,parkeerplaats (niet dienstbaar aan wonen),sauna,pension / logiesgebouw,overige agrarische niet-woningen,reinwaterkelder,terrein,woning + kerk,aula,overig kantoor,gemeenschapsgebouw,eredienst,woning + intensieve veehouderij pluimvee,woning + hotel/motel,kantine,kapel,proefboerderij (zowel akkerbouw als veeteelt),woning + pension/logiesgebouw,euclidean_distance,cosine_distance
1025,0.7641892633659019,0.0015369414864419804,0.018443297837303765,0.0015369414864419804,0.0,0.00032934460423756723,0.007794488966955758,0.0005489076737292787,0.08573937863651333,0.00010978153474585575,0.0010978153474585574,0.0010978153474585574,0.0,0.0002195630694917115,0.0,0.0006586892084751345,0.10297507959161269,0.00010978153474585575,0.0002195630694917115,0.000878252277966846,0.0,0.000439126138983423,0.0007684707432209902,0.000439126138983423,0.0009880338127127017,0.0002195630694917115,0.0006586892084751345,0.0,0.00010978153474585575,0.0010978153474585574,0.00010978153474585575,0.0014271599516961248,0.0,0.0,0.0002195630694917115,0.0007684707432209902,0.0012075968822044133,0.00010978153474585575,0.0,0.00010978153474585575,0.0002195630694917115,0.0,0.0,0.000439126138983423,0.00010978153474585575,0.0,0.0002195630694917115,0.0,0.0,0.0002195630694917115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010978153474585575,0.0,0.00010978153474585575,0.0,0.00010978153474585575,0.0,0.00010978153474585575,0.0,0.0,0.0,0.0002195630694917115,0.0,0.00010978153474585575,0.0,0.0,0.0002195630694917115,0.00032934460423756723,0.00010978153474585575,0.00032934460423756723,0.0,0.0,0.0,0.0,0.000439126138983423,0.0,0.0,0.0,0.0,0.00032934460423756723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010978153474585575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635340630175779,0.11526456438145427
1105,0.16244343891402716,0.0009049773755656109,0.0,0.00904977375565611,0.00045248868778280545,0.0009049773755656109,0.02398190045248869,0.00045248868778280545,0.0,0.00045248868778280545,0.0,0.006787330316742082,0.0,0.00045248868778280545,0.0,0.0,0.7325791855203619,0.0,0.00045248868778280545,0.0,0.0,0.0,0.0013574660633484162,0.02081447963800905,0.00045248868778280545,0.0,0.0,0.0013574660633484162,0.00045248868778280545,0.0013574660633484162,0.0013574660633484162,0.0,0.0,0.0,0.00045248868778280545,0.00045248868778280545,0.0,0.0,0.0,0.0,0.0,0.009954751131221719,0.0,0.0018099547511312218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003167420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.00045248868778280545,0.0,0.00045248868778280545,0.00045248868778280545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006334841628959276,0.0,0.0,0.0,0.0,0.0,0.0,0.0013574660633484162,0.0,0.006334841628959276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045248868778280545,0.0,0.0,0.0,0.0018099547511312218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045248868778280545,0.0,0.0,0.0,0.5229719808455094,0.2694083384585585
1076,0.9101831501831502,0.0041025641025641026,0.012893772893772894,0.0013186813186813187,0.00029304029304029304,0.00014652014652014652,0.011868131868131869,0.0005860805860805861,0.004688644688644689,0.0005860805860805861,0.00029304029304029304,0.0010256410256410256,0.0,0.00029304029304029304,0.0,0.0026373626373626374,0.029157509157509157,0.0016117216117216117,0.00029304029304029304,0.0,0.0,0.0008791208791208791,0.0010256410256410256,0.008205128205128205,0.00029304029304029304,0.00043956043956043956,0.0011721611721611722,0.0,0.00014652014652014652,0.00014652014652014652,0.0005860805860805861,0.0010256410256410256,0.0,0.0,0.00029304029304029304,0.00029304029304029304,0.00029304029304029304,0.00043956043956043956,0.0,0.00014652014652014652,0.0,0.00014652014652014652,0.0,0.00029304029304029304,0.0,0.0,0.0007326007326007326,0.0,0.00043956043956043956,0.0,0.0,0.0,0.0,0.00014652014652014652,0.0,0.00014652014652014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014652014652014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014652014652014652,0.0,0.0,0.00029304029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014652014652014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075742529013484,0.16020883548273246
1057,0.9301730316371455,0.007269376471792772,0.025596396027439336,0.0016381693457561176,0.0002047711682195147,0.0002047711682195147,0.0066550629671342275,0.0013310125934268455,0.0004095423364390294,0.00010238558410975735,0.000614313504658544,0.002354868434524419,0.0,0.00010238558410975735,0.0002047711682195147,0.001228627009317088,0.0061431350465854405,0.0,0.00010238558410975735,0.0,0.0,0.0014333981775366028,0.001228627009317088,0.000307156752329272,0.0004095423364390294,0.0,0.0013310125934268455,0.0,0.0004095423364390294,0.0002047711682195147,0.0013310125934268455,0.0010238558410975735,0.0002047711682195147,0.00010238558410975735,0.000307156752329272,0.000614313504658544,0.00010238558410975735,0.0,0.0,0.0,0.0,0.0,0.00010238558410975735,0.004504965700829323,0.0005119279205487867,0.0,0.000307156752329272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010238558410975735,0.000307156752329272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010238558410975735,0.0,0.0,0.0,0.0,0.00010238558410975735,0.00010238558410975735,0.0,0.0,0.0002047711682195147,0.0,0.0,0.0,0.0,0.0,0.0,0.00010238558410975735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010238558410975735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010238558410975735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380949286535817,0.17436294236489125
1056,0.9519790454016298,0.0037834691501746217,0.018820333721381453,0.0009701202949165697,0.0,0.00038804811796662784,0.005626697710516104,0.00048506014745828483,0.0,9.701202949165696e-05,0.0011641443538998836,0.002425300737291424,0.0,0.00048506014745828483,9.701202949165696e-05,0.0005820721769499418,0.006111757857974389,0.0002910360884749709,0.0,0.0,0.0,0.0006790842064415988,0.0011641443538998836,9.701202949165696e-05,0.0002910360884749709,9.701202949165696e-05,0.00038804811796662784,0.0,9.701202949165696e-05,0.0002910360884749709,0.0005820721769499418,0.0005820721769499418,0.0005820721769499418,0.0,9.701202949165696e-05,0.0,0.0,9.701202949165696e-05,0.0,0.0,0.0,9.701202949165696e-05,0.0,0.00048506014745828483,0.0,0.0,0.0002910360884749709,0.0,0.0,9.701202949165696e-05,9.701202949165696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.701202949165696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019402405898331392,0.0,0.0,0.0,0.0,0.0,9.701202949165696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.701202949165696e-05,0.0,0.0,0.0,0.0,9.701202949165696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541446831329004,0.17442012215049152
1021,0.8899378881987577,0.00546583850931677,0.008198757763975155,0.023850931677018634,0.0,0.0002484472049689441,0.013167701863354038,0.0002484472049689441,0.0014906832298136647,0.0,0.0007453416149068323,0.007701863354037267,0.0,0.0,0.0,0.0002484472049689441,0.018385093167701864,0.003975155279503106,0.0004968944099378882,0.0,0.0,0.0002484472049689441,0.0012422360248447205,0.0004968944099378882,0.0,0.0,0.0004968944099378882,0.0,0.0012422360248447205,0.0,0.008944099378881987,0.0009937888198757764,0.0007453416149068323,0.0,0.0,0.0009937888198757764,0.0,0.0004968944099378882,0.0,0.0002484472049689441,0.0004968944099378882,0.0014906832298136647,0.0002484472049689441,0.0012422360248447205,0.0,0.0002484472049689441,0.0004968944099378882,0.0014906832298136647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002484472049689441,0.0002484472049689441,0.0,0.0,0.0009937888198757764,0.0,0.0,0.0002484472049689441,0.0,0.0,0.0004968944099378882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002484472049689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002484472049689441,0.0,0.0007453416149068323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002484472049689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002484472049689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49868895405356406,0.16484274630439744
1027,0.7966804979253111,0.0,0.0,0.004149377593360996,0.0,0.008298755186721992,0.008298755186721992,0.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.0,0.0,0.0,0.06224066390041494,0.0,0.0,0.0,0.0,0.008298755186721992,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024896265560165973,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.008298755186721992,0.0,0.0,0.0,0.0,0.04149377593360996,0.004149377593360996,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40758756076919833,0.13772905722443995
1065,0.8236972518396155,0.005856735245532362,0.02072383240726836,0.0003003453972067878,0.0,0.0001501726986033939,0.00810932572458327,0.0012013815888271512,0.06472443309806278,0.0,0.0007508634930169695,0.001651899684637333,0.0,0.0003003453972067878,0.0,0.0007508634930169695,0.038744556239675626,0.0001501726986033939,0.0001501726986033939,0.0,0.0,0.0007508634930169695,0.0009010361916203634,0.0,0.0004505180958101817,0.0,0.0006006907944135756,0.0009010361916203634,0.0,0.0001501726986033939,0.0001501726986033939,0.0009010361916203634,0.0,0.0,0.0004505180958101817,0.0,0.0010512088902237572,0.0,0.0,0.0001501726986033939,0.0003003453972067878,0.0,0.0,0.0003003453972067878,0.0,0.0,0.0010512088902237572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001501726986033939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001501726986033939,0.0,0.02387745907793963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001501726986033939,0.0,0.0,0.0003003453972067878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44579806323286186,0.15534699662556817
1077,0.8084991931145777,0.0017930787161556392,0.019185942262865338,0.0016137708445400753,0.0,0.00035861574323112785,0.012910166756320602,0.00035861574323112785,0.01828940290478752,0.00017930787161556393,0.0005379236148466917,0.0007172314864622557,0.0,0.0005379236148466917,0.0,0.002868925945849023,0.02008248162094316,0.00035861574323112785,0.0007172314864622557,0.0,0.0,0.0007172314864622557,0.0007172314864622557,0.10005379236148466,0.0007172314864622557,0.0,0.0,0.00017930787161556393,0.0010758472296933835,0.00017930787161556393,0.0,0.0016137708445400753,0.0,0.0,0.00017930787161556393,0.0,0.00035861574323112785,0.0008965393580778196,0.0,0.0,0.0,0.0,0.0,0.0007172314864622557,0.0,0.0,0.0017930787161556392,0.0,0.0,0.0,0.0,0.0,0.0,0.00017930787161556393,0.0,0.0,0.0,0.0,0.0,0.0,0.00017930787161556393,0.0,0.0,0.0,0.0,0.00017930787161556393,0.0,0.0,0.00017930787161556393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017930787161556393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005379236148466917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035861574323112785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559578707678145,0.170315621849773
1055,0.9398328229744268,0.0033931970537118264,0.014979723578581478,0.002565588016221137,0.0,0.00016552180749813787,0.00786228585616155,0.0006620872299925515,0.001158652652486965,0.0004138045187453447,0.0006620872299925515,0.001241413556236034,0.0,0.0004138045187453447,0.0002482827112472068,0.0014896962674832408,0.013158983696101962,0.00016552180749813787,0.00033104361499627574,0.0,0.0,0.0002482827112472068,0.0007448481337416204,0.001241413556236034,0.00016552180749813787,0.0,0.00033104361499627574,0.0,0.00016552180749813787,0.0,0.0009103699412397583,0.0007448481337416204,0.00016552180749813787,0.0,0.0,0.0004138045187453447,8.276090374906894e-05,0.0,0.0,8.276090374906894e-05,0.0,8.276090374906894e-05,0.0,0.00033104361499627574,0.0,0.0,0.00016552180749813787,0.0,0.00016552180749813787,0.0,0.0,0.0,0.0,0.0,0.0,8.276090374906894e-05,0.0,0.0,0.0,0.0002482827112472068,0.00016552180749813787,0.0,0.00016552180749813787,0.0,0.0,0.0,0.0,0.00016552180749813787,0.0005793263262434825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276090374906894e-05,8.276090374906894e-05,0.0029793925349664817,0.0,0.0,8.276090374906894e-05,0.0,8.276090374906894e-05,0.0,0.0,0.0,0.0,0.00016552180749813787,0.0,0.0,8.276090374906894e-05,0.0,0.0,0.0,0.0,0.0,8.276090374906894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276090374906894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276090374906894e-05,0.0,0.0,0.5401854969630032,0.1700360828547247
1035,0.9316145947126939,0.00021848372296263927,0.003714223290364868,0.007646930303692375,0.0,0.00043696744592527855,0.0013109023377758358,0.00021848372296263927,0.0006554511688879179,0.00021848372296263927,0.00021848372296263927,0.002840288398514311,0.00021848372296263927,0.0,0.00043696744592527855,0.0008739348918505571,0.03889010268734979,0.00043696744592527855,0.0006554511688879179,0.0,0.0,0.00021848372296263927,0.0008739348918505571,0.0,0.0,0.0,0.00021848372296263927,0.0,0.0,0.00043696744592527855,0.0006554511688879179,0.0008739348918505571,0.0,0.00021848372296263927,0.0017478697837011142,0.0,0.0010924186148131964,0.00021848372296263927,0.0,0.00021848372296263927,0.0,0.0,0.0,0.00043696744592527855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021848372296263927,0.0,0.00021848372296263927,0.0,0.0,0.00021848372296263927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021848372296263927,0.0,0.0,0.0,0.0,0.00021848372296263927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021848372296263927,0.0,0.0,0.00021848372296263927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021848372296263927,0.0,0.00021848372296263927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021848372296263927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169662817681382,0.15478535428210372
1061,0.8432933194154488,0.0009133611691022964,0.008742171189979123,0.0016962421711899792,0.0,0.0,0.01004697286012526,0.00039144050104384135,0.017484342379958245,0.00039144050104384135,0.0,0.002870563674321503,0.0,0.0006524008350730689,0.0,0.0007828810020876827,0.08637787056367432,0.005349686847599165,0.0006524008350730689,0.0,0.0,0.00039144050104384135,0.00013048016701461377,0.00026096033402922753,0.0007828810020876827,0.0,0.005741127348643006,0.00013048016701461377,0.0006524008350730689,0.00039144050104384135,0.00039144050104384135,0.0007828810020876827,0.00026096033402922753,0.0,0.00039144050104384135,0.00013048016701461377,0.0007828810020876827,0.0,0.0,0.0,0.0,0.0,0.0,0.00039144050104384135,0.0,0.0,0.00013048016701461377,0.0,0.0,0.0,0.0,0.0,0.0,0.00013048016701461377,0.0,0.0,0.0,0.0,0.00013048016701461377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013048016701461377,0.0,0.0,0.0069154488517745305,0.0,0.0,0.0007828810020876827,0.0,0.0,0.00039144050104384135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013048016701461377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202563599796154,0.1247182749696355
1032,0.7830871705763105,0.00405444540978859,0.013900955690703735,0.02374746597161888,0.0,0.0005792064871126556,0.0228786562409499,0.0,0.0028960324355632784,0.0002896032435563278,0.0002896032435563278,0.010425716768027803,0.0,0.0002896032435563278,0.0005792064871126556,0.0011584129742253113,0.09759629307848249,0.003185635679119606,0.0,0.0,0.0,0.0002896032435563278,0.002027222704894295,0.0023168259484506225,0.0017376194613379669,0.0,0.0008688097306689834,0.0,0.002027222704894295,0.0,0.005502461627570229,0.0014480162177816392,0.0002896032435563278,0.0,0.0002896032435563278,0.0014480162177816392,0.0,0.0014480162177816392,0.0,0.0002896032435563278,0.0005792064871126556,0.0005792064871126556,0.0,0.0005792064871126556,0.0,0.0,0.0005792064871126556,0.003185635679119606,0.0,0.0,0.0,0.0,0.0,0.0002896032435563278,0.0,0.0,0.0,0.0,0.0,0.0,0.0002896032435563278,0.0005792064871126556,0.0,0.0,0.0,0.0,0.0,0.0002896032435563278,0.0,0.0,0.0,0.0,0.0002896032435563278,0.0,0.0002896032435563278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004633651896901245,0.0,0.0005792064871126556,0.0002896032435563278,0.0002896032435563278,0.0002896032435563278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005792064871126556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002896032435563278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005792064871126556,0.3676972969852808,0.11258004600212002
1058,0.9508513053348467,0.0029511918274687855,0.012712826333711692,0.0012485811577752554,0.0,0.0004540295119182747,0.006583427922814983,0.00022701475595913735,0.00022701475595913735,0.0,0.0012485811577752554,0.0022701475595913734,0.0,0.0,0.0,0.0018161180476730988,0.008172531214528945,0.0021566401816118046,0.000340522133938706,0.0,0.0,0.000340522133938706,0.0010215664018161181,0.000681044267877412,0.0,0.0,0.00011350737797956867,0.000340522133938706,0.0009080590238365494,0.000340522133938706,0.0005675368898978433,0.0012485811577752554,0.0004540295119182747,0.0,0.0,0.00011350737797956867,0.00022701475595913735,0.0,0.0,0.0,0.0,0.0004540295119182747,0.0,0.00022701475595913735,0.0,0.0,0.0,0.0,0.0,0.0,0.00011350737797956867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022701475595913735,0.000681044267877412,0.0,0.000340522133938706,0.0,0.0,0.0,0.00011350737797956867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022701475595913735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517849143604402,0.1731184129365998
1079,0.9054837271511369,0.0030093624609897457,0.012260365581810076,0.001560410164957646,0.0,0.00033437360677663843,0.007690592955862684,0.000780205082478823,0.010588497547926883,0.0006687472135532769,0.0014489522960321,0.0011145786892554615,0.0,0.0006687472135532769,0.00011145786892554614,0.001560410164957646,0.028756130182790905,0.00033437360677663843,0.00011145786892554614,0.00011145786892554614,0.0,0.000780205082478823,0.0013374944271065537,0.00033437360677663843,0.0006687472135532769,0.0,0.00033437360677663843,0.00033437360677663843,0.00011145786892554614,0.0,0.00011145786892554614,0.0006687472135532769,0.00011145786892554614,0.0,0.00022291573785109228,0.00011145786892554614,0.0,0.00022291573785109228,0.0,0.00022291573785109228,0.00033437360677663843,0.0,0.0,0.00044583147570218456,0.0,0.00011145786892554614,0.00011145786892554614,0.0,0.0,0.0,0.00011145786892554614,0.0,0.00022291573785109228,0.0,0.0,0.0,0.00011145786892554614,0.0,0.00022291573785109228,0.0,0.0,0.00011145786892554614,0.0,0.0,0.0,0.0,0.0,0.00022291573785109228,0.0,0.0,0.0,0.0,0.00011145786892554614,0.0,0.0,0.0,0.0,0.00011145786892554614,0.00011145786892554614,0.014935354436023182,0.0,0.0,0.0,0.0,0.00033437360677663843,0.0,0.0,0.0,0.0,0.00022291573785109228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50466675119854,0.1605595965061638
